"","code","name","namew","type","parent","parent_type"
"4797","000000000","BT154BW",NA,"postcode","000000000","sdz"
"4798","000000000","BT154BX",NA,"postcode","000000000","sdz"
"4799","N21000186","BT154BY",NA,"postcode","N21000186","sdz"
"4800","N21000186","BT154BZ",NA,"postcode","N21000186","sdz"
"4801","N21000184","BT154DA",NA,"postcode","N21000184","sdz"
"4802","N21000186","BT154DB",NA,"postcode","N21000186","sdz"
"4803","N21000186","BT154DD",NA,"postcode","N21000186","sdz"
"4804","N21000186","BT154DE",NA,"postcode","N21000186","sdz"
"4805","N21000189","BT154DF",NA,"postcode","N21000189","sdz"
"4806","N21000186","BT154DG",NA,"postcode","N21000186","sdz"
"4807","N21000186","BT154DH",NA,"postcode","N21000186","sdz"
"4808","N21000189","BT154DJ",NA,"postcode","N21000189","sdz"
"4809","N21000184","BT154DL",NA,"postcode","N21000184","sdz"
"4810","N21000186","BT154DN",NA,"postcode","N21000186","sdz"
"4811","N21000186","BT154DP",NA,"postcode","N21000186","sdz"
"4812","N21000189","BT154DQ",NA,"postcode","N21000189","sdz"
"4813","N21000186","BT154DR",NA,"postcode","N21000186","sdz"
"4814","N21000190","BT154DS",NA,"postcode","N21000190","sdz"
"4815","N21000184","BT154DT",NA,"postcode","N21000184","sdz"
"4816","N21000181","BT154DU",NA,"postcode","N21000181","sdz"
"4817","N21000189","BT154DW",NA,"postcode","N21000189","sdz"
"4818","N21000189","BT154DX",NA,"postcode","N21000189","sdz"
"4819","N21000184","BT154DY",NA,"postcode","N21000184","sdz"
"4820","N21000184","BT154DZ",NA,"postcode","N21000184","sdz"
"4821","N21000184","BT154EA",NA,"postcode","N21000184","sdz"
"4822","N21000184","BT154EB",NA,"postcode","N21000184","sdz"
"4823","N21000184","BT154ED",NA,"postcode","N21000184","sdz"
"4824","N21000184","BT154EE",NA,"postcode","N21000184","sdz"
"4825","N21000184","BT154EF",NA,"postcode","N21000184","sdz"
"4826","N21000184","BT154EG",NA,"postcode","N21000184","sdz"
"4827","N21000184","BT154EH",NA,"postcode","N21000184","sdz"
"4828","N21000182","BT154EJ",NA,"postcode","N21000182","sdz"
"4829","N21000181","BT154EL",NA,"postcode","N21000181","sdz"
"4830","N21000181","BT154EN",NA,"postcode","N21000181","sdz"
"4831","N21000181","BT154EP",NA,"postcode","N21000181","sdz"
"4832","N21000184","BT154EQ",NA,"postcode","N21000184","sdz"
"4833","N21000184","BT154ER",NA,"postcode","N21000184","sdz"
"4834","N21000182","BT154ES",NA,"postcode","N21000182","sdz"
"4835","N21000182","BT154ET",NA,"postcode","N21000182","sdz"
"4836","N21000184","BT154EU",NA,"postcode","N21000184","sdz"
"4837","N21000184","BT154EW",NA,"postcode","N21000184","sdz"
"4838","N21000182","BT154EX",NA,"postcode","N21000182","sdz"
"4839","N21000182","BT154EY",NA,"postcode","N21000182","sdz"
"4840","N21000181","BT154EZ",NA,"postcode","N21000181","sdz"
"4841","N21000183","BT154FA",NA,"postcode","N21000183","sdz"
"4842","N21000181","BT154FB",NA,"postcode","N21000181","sdz"
"4843","N21000186","BT154FD",NA,"postcode","N21000186","sdz"
"4844","N21000181","BT154FE",NA,"postcode","N21000181","sdz"
"4845","N21000181","BT154FG",NA,"postcode","N21000181","sdz"
"4846","N21000181","BT154FJ",NA,"postcode","N21000181","sdz"
"4847","N21000183","BT154FL",NA,"postcode","N21000183","sdz"
"4848","N21000183","BT154FN",NA,"postcode","N21000183","sdz"
"4849","N21000183","BT154FP",NA,"postcode","N21000183","sdz"
"4850","N21000183","BT154FQ",NA,"postcode","N21000183","sdz"
"4851","N21000183","BT154FR",NA,"postcode","N21000183","sdz"
"4852","N21000183","BT154FS",NA,"postcode","N21000183","sdz"
"4853","N21000183","BT154FT",NA,"postcode","N21000183","sdz"
"4854","N21000183","BT154FW",NA,"postcode","N21000183","sdz"
"4855","N21000183","BT154FX",NA,"postcode","N21000183","sdz"
"4856","N21000183","BT154FY",NA,"postcode","N21000183","sdz"
"4857","N21000183","BT154FZ",NA,"postcode","N21000183","sdz"
"4858","N21000184","BT154GA",NA,"postcode","N21000184","sdz"
"4859","N21000181","BT154GB",NA,"postcode","N21000181","sdz"
"4860","N21000184","BT154GD",NA,"postcode","N21000184","sdz"
"4861","N21000184","BT154GE",NA,"postcode","N21000184","sdz"
"4862","N21000183","BT154GF",NA,"postcode","N21000183","sdz"
"4863","N21000181","BT154GG",NA,"postcode","N21000181","sdz"
"4864","N21000183","BT154GH",NA,"postcode","N21000183","sdz"
"4865","N21000183","BT154GJ",NA,"postcode","N21000183","sdz"
"4866","N21000183","BT154GL",NA,"postcode","N21000183","sdz"
"4867","N21000183","BT154GN",NA,"postcode","N21000183","sdz"
"4868","N21000183","BT154GP",NA,"postcode","N21000183","sdz"
"4869","N21000183","BT154GQ",NA,"postcode","N21000183","sdz"
"4870","N21000186","BT154GR",NA,"postcode","N21000186","sdz"
"4871","N21000181","BT154GS",NA,"postcode","N21000181","sdz"
"4872","N21000181","BT154GT",NA,"postcode","N21000181","sdz"
"4873","N21000181","BT154GU",NA,"postcode","N21000181","sdz"
"4874","N21000181","BT154GX",NA,"postcode","N21000181","sdz"
"4875","N21000184","BT154HA",NA,"postcode","N21000184","sdz"
"4876","N21000181","BT154HB",NA,"postcode","N21000181","sdz"
"4877","N21000186","BT154HD",NA,"postcode","N21000186","sdz"
"4878","N21000183","BT154HE",NA,"postcode","N21000183","sdz"
"4879","N21000186","BT154HF",NA,"postcode","N21000186","sdz"
"4880","N21000183","BT154HG",NA,"postcode","N21000183","sdz"
"4881","N21000183","BT154HH",NA,"postcode","N21000183","sdz"
"4882","N21000183","BT154HJ",NA,"postcode","N21000183","sdz"
"4883","N21000181","BT154HL",NA,"postcode","N21000181","sdz"
"4884","N21000181","BT154HN",NA,"postcode","N21000181","sdz"
"4885","N21000192","BT154HP",NA,"postcode","N21000192","sdz"
"4886","N21000183","BT154HQ",NA,"postcode","N21000183","sdz"
"4887","N21000183","BT154HR",NA,"postcode","N21000183","sdz"
"4888","N21000181","BT154HS",NA,"postcode","N21000181","sdz"
"4889","N21000181","BT154HT",NA,"postcode","N21000181","sdz"
"4890","N21000181","BT154HU",NA,"postcode","N21000181","sdz"
"4891","N21000181","BT154HW",NA,"postcode","N21000181","sdz"
"4892","N21000183","BT154HX",NA,"postcode","N21000183","sdz"
"4893","N21000183","BT154HY",NA,"postcode","N21000183","sdz"
"4894","N21000189","BT154HZ",NA,"postcode","N21000189","sdz"
"4895","N21000186","BT154JA",NA,"postcode","N21000186","sdz"
"4896","N21000183","BT154JB",NA,"postcode","N21000183","sdz"
"4897","N21000186","BT154JD",NA,"postcode","N21000186","sdz"
"4898","N21000186","BT154JE",NA,"postcode","N21000186","sdz"
"4899","N21000181","BT154JL",NA,"postcode","N21000181","sdz"
"4900","N21000183","BT154JP",NA,"postcode","N21000183","sdz"
"4901","N21000183","BT154JR",NA,"postcode","N21000183","sdz"
"4902","N21000183","BT154JS",NA,"postcode","N21000183","sdz"
"4903","N21000183","BT154JT",NA,"postcode","N21000183","sdz"
"4904","N21000183","BT154JU",NA,"postcode","N21000183","sdz"
"4905","000000000","BT154PL",NA,"postcode","000000000","sdz"
"4906","000000000","BT154RR",NA,"postcode","000000000","sdz"
"4907","N21000183","BT154WB",NA,"postcode","N21000183","sdz"
"4908","N21000183","BT154WD",NA,"postcode","N21000183","sdz"
"4909","N21000183","BT154WZ",NA,"postcode","N21000183","sdz"
"4910","N21000183","BT154YA",NA,"postcode","N21000183","sdz"
"4911","N21000183","BT154YD",NA,"postcode","N21000183","sdz"
"4912","N21000167","BT155AA",NA,"postcode","N21000167","sdz"
"4913","N21000193","BT155AB",NA,"postcode","N21000193","sdz"
"4914","N21000182","BT155AD",NA,"postcode","N21000182","sdz"
"4915","N21000193","BT155AE",NA,"postcode","N21000193","sdz"
"4916","N21000193","BT155AF",NA,"postcode","N21000193","sdz"
"4917","N21000167","BT155AG",NA,"postcode","N21000167","sdz"
"4918","N21000167","BT155AH",NA,"postcode","N21000167","sdz"
"4919","N21000193","BT155AJ",NA,"postcode","N21000193","sdz"
"4920","N21000193","BT155AL",NA,"postcode","N21000193","sdz"
"4921","N21000193","BT155AN",NA,"postcode","N21000193","sdz"
"4922","N21000193","BT155AP",NA,"postcode","N21000193","sdz"
"4923","N21000193","BT155AQ",NA,"postcode","N21000193","sdz"
"4924","N21000193","BT155AR",NA,"postcode","N21000193","sdz"
"4925","N21000193","BT155AS",NA,"postcode","N21000193","sdz"
"4926","N21000193","BT155AT",NA,"postcode","N21000193","sdz"
"4927","N21000193","BT155AU",NA,"postcode","N21000193","sdz"
"4928","N21000193","BT155AW",NA,"postcode","N21000193","sdz"
"4929","N21000193","BT155AX",NA,"postcode","N21000193","sdz"
"4930","N21000193","BT155AY",NA,"postcode","N21000193","sdz"
"4931","N21000193","BT155AZ",NA,"postcode","N21000193","sdz"
"4932","N21000193","BT155BA",NA,"postcode","N21000193","sdz"
"4933","N21000167","BT155BB",NA,"postcode","N21000167","sdz"
"4934","N21000167","BT155BD",NA,"postcode","N21000167","sdz"
"4935","N21000189","BT155BE",NA,"postcode","N21000189","sdz"
"4936","000000000","BT155BF",NA,"postcode","000000000","sdz"
"4937","N21000167","BT155BG",NA,"postcode","N21000167","sdz"
"4938","N21000167","BT155BH",NA,"postcode","N21000167","sdz"
"4939","N21000193","BT155BJ",NA,"postcode","N21000193","sdz"
"4940","N21000193","BT155BL",NA,"postcode","N21000193","sdz"
"4941","N21000189","BT155BN",NA,"postcode","N21000189","sdz"
"4942","N21000189","BT155BP",NA,"postcode","N21000189","sdz"
"4943","N21000187","BT155BQ",NA,"postcode","N21000187","sdz"
"4944","N21000187","BT155BS",NA,"postcode","N21000187","sdz"
"4945","N21000187","BT155BT",NA,"postcode","N21000187","sdz"
"4946","N21000187","BT155BU",NA,"postcode","N21000187","sdz"
"4947","N21000167","BT155BW",NA,"postcode","N21000167","sdz"
"4948","N21000193","BT155BX",NA,"postcode","N21000193","sdz"
"4949","N21000193","BT155BY",NA,"postcode","N21000193","sdz"
"4950","N21000193","BT155BZ",NA,"postcode","N21000193","sdz"
"4951","N21000189","BT155DA",NA,"postcode","N21000189","sdz"
"4952","N21000189","BT155DB",NA,"postcode","N21000189","sdz"
"4953","N21000189","BT155DD",NA,"postcode","N21000189","sdz"
"4954","N21000187","BT155DE",NA,"postcode","N21000187","sdz"
"4955","N21000193","BT155DF",NA,"postcode","N21000193","sdz"
"4956","N21000189","BT155DG",NA,"postcode","N21000189","sdz"
"4957","N21000189","BT155DH",NA,"postcode","N21000189","sdz"
"4958","N21000189","BT155DJ",NA,"postcode","N21000189","sdz"
"4959","000000000","BT155DL",NA,"postcode","000000000","sdz"
"4960","N21000189","BT155DN",NA,"postcode","N21000189","sdz"
"4961","N21000193","BT155DP",NA,"postcode","N21000193","sdz"
"4962","000000000","BT155DQ",NA,"postcode","000000000","sdz"
"4963","N21000189","BT155DR",NA,"postcode","N21000189","sdz"
"4964","N21000189","BT155DS",NA,"postcode","N21000189","sdz"
"4965","N21000189","BT155DT",NA,"postcode","N21000189","sdz"
"4966","N21000189","BT155DU",NA,"postcode","N21000189","sdz"
"4967","N21000189","BT155DW",NA,"postcode","N21000189","sdz"
"4968","N21000193","BT155DX",NA,"postcode","N21000193","sdz"
"4969","N21000193","BT155DY",NA,"postcode","N21000193","sdz"
"4970","N21000189","BT155DZ",NA,"postcode","N21000189","sdz"
"4971","N21000189","BT155EA",NA,"postcode","N21000189","sdz"
"4972","N21000187","BT155EB",NA,"postcode","N21000187","sdz"
"4973","N21000187","BT155ED",NA,"postcode","N21000187","sdz"
"4974","N21000187","BT155EE",NA,"postcode","N21000187","sdz"
"4975","N21000187","BT155EF",NA,"postcode","N21000187","sdz"
"4976","N21000187","BT155EG",NA,"postcode","N21000187","sdz"
"4977","N21000189","BT155EH",NA,"postcode","N21000189","sdz"
"4978","N21000189","BT155EJ",NA,"postcode","N21000189","sdz"
"4979","N21000187","BT155EL",NA,"postcode","N21000187","sdz"
"4980","N21000187","BT155EN",NA,"postcode","N21000187","sdz"
"4981","N21000187","BT155EP",NA,"postcode","N21000187","sdz"
"4982","N21000187","BT155EQ",NA,"postcode","N21000187","sdz"
"4983","N21000189","BT155ER",NA,"postcode","N21000189","sdz"
"4984","000000000","BT155ES",NA,"postcode","000000000","sdz"
"4985","N21000189","BT155ET",NA,"postcode","N21000189","sdz"
"4986","N21000184","BT155EU",NA,"postcode","N21000184","sdz"
"4987","N21000193","BT155EW",NA,"postcode","N21000193","sdz"
"4988","N21000187","BT155EX",NA,"postcode","N21000187","sdz"
"4989","N21000187","BT155EY",NA,"postcode","N21000187","sdz"
"4990","N21000187","BT155EZ",NA,"postcode","N21000187","sdz"
"4991","N21000182","BT155FA",NA,"postcode","N21000182","sdz"
"4992","N21000182","BT155FB",NA,"postcode","N21000182","sdz"
"4993","N21000193","BT155FD",NA,"postcode","N21000193","sdz"
"4994","N21000187","BT155FE",NA,"postcode","N21000187","sdz"
"4995","N21000187","BT155FF",NA,"postcode","N21000187","sdz"
"4996","N21000187","BT155FG",NA,"postcode","N21000187","sdz"
"4997","N21000187","BT155FH",NA,"postcode","N21000187","sdz"
"4998","N21000187","BT155FJ",NA,"postcode","N21000187","sdz"
"4999","N21000187","BT155FL",NA,"postcode","N21000187","sdz"
"5000","N21000187","BT155FN",NA,"postcode","N21000187","sdz"
"5001","N21000187","BT155FP",NA,"postcode","N21000187","sdz"
"5002","N21000187","BT155FQ",NA,"postcode","N21000187","sdz"
"5003","N21000187","BT155FR",NA,"postcode","N21000187","sdz"
"5004","N21000189","BT155FS",NA,"postcode","N21000189","sdz"
"5005","N21000187","BT155FW",NA,"postcode","N21000187","sdz"
"5006","000000000","BT155FZ",NA,"postcode","000000000","sdz"
"5007","N21000193","BT155GA",NA,"postcode","N21000193","sdz"
"5008","N21000193","BT155GB",NA,"postcode","N21000193","sdz"
"5009","N21000189","BT155GD",NA,"postcode","N21000189","sdz"
"5010","N21000189","BT155GE",NA,"postcode","N21000189","sdz"
"5011","N21000189","BT155GF",NA,"postcode","N21000189","sdz"
"5012","N21000182","BT155GG",NA,"postcode","N21000182","sdz"
"5013","N21000182","BT155GH",NA,"postcode","N21000182","sdz"
"5014","N21000184","BT155GJ",NA,"postcode","N21000184","sdz"
"5015","N21000184","BT155GL",NA,"postcode","N21000184","sdz"
"5016","N21000182","BT155GN",NA,"postcode","N21000182","sdz"
"5017","N21000182","BT155GP",NA,"postcode","N21000182","sdz"
"5018","N21000182","BT155GQ",NA,"postcode","N21000182","sdz"
"5019","N21000182","BT155GR",NA,"postcode","N21000182","sdz"
"5020","N21000182","BT155GS",NA,"postcode","N21000182","sdz"
"5021","N21000187","BT155GT",NA,"postcode","N21000187","sdz"
"5022","N21000182","BT155GU",NA,"postcode","N21000182","sdz"
"5023","N21000187","BT155GW",NA,"postcode","N21000187","sdz"
"5024","000000000","BT155GX",NA,"postcode","000000000","sdz"
"5025","N21000189","BT155GY",NA,"postcode","N21000189","sdz"
"5026","N21000182","BT155GZ",NA,"postcode","N21000182","sdz"
"5027","N21000189","BT155HA",NA,"postcode","N21000189","sdz"
"5028","N21000182","BT155HB",NA,"postcode","N21000182","sdz"
"5029","N21000182","BT155HD",NA,"postcode","N21000182","sdz"
"5030","N21000182","BT155HE",NA,"postcode","N21000182","sdz"
"5031","N21000182","BT155HF",NA,"postcode","N21000182","sdz"
"5032","N21000182","BT155HG",NA,"postcode","N21000182","sdz"
"5033","N21000184","BT155HH",NA,"postcode","N21000184","sdz"
